draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda_atk.1,lambda_atk.2,lambda_atk.3,lambda_atk.4,lambda_def.1,lambda_def.2,lambda_def.3,lambda_def.4,theta.1,theta.2,theta.3,theta.4
2406,-10.141142835270784,0.75,0.03474156963999406,2.0,4.0,1.0,11.829022401674365,3.121577059167824e-53,3.2131426882998284e-109,2.8704418793999064e-90,3.1033179906950235e-80,3.497122105719597e-13,4.360436409764882e-48,0.08828239032059207,2.0277737602733486e-09,5.0161737889244296e-17,9.712590356527973e-46,5.048687337832113e-25,3.521489128004106e-86
2407,-9.457558391594375,0.9819678323602407,0.03474156963999406,6.0,75.0,1.0,15.730523342754983,1.4281729749872866e-75,2.567938592063515e-89,1.5252382221068689e-61,5.44852875557308e-84,1.2287425446880124e-16,1.2457336343004263e-43,2.722958199647246e-05,0.01906920920814925,4.3878638563964395e-24,6.814489022903452e-56,1.044927195904615e-67,1.2717218789151726e-23
2408,-9.637844955861055,0.9359129091967588,0.03474156963999406,4.0,20.0,1.0,15.565908280076691,8.883601772921395e-65,1.4374209512975034e-90,4.959587096772483e-54,2.0251256982467974e-63,5.691855615492454e-19,1.456970714953894e-45,39.70668727935291,27.9995283291443,2.2354866712929905e-32,7.063784413501936e-62,3.578470007406448e-72,5.307702245677144e-26
2409,-9.50600955400455,0.9405267153137324,0.03474156963999406,4.0,22.0,1.0,13.44394968840613,5.30984767325664e-64,2.736498316624985e-102,1.3273269741971143e-52,7.210340504380394e-78,9.475094214488582e-18,2.728631468560444e-49,0.0016799335300265558,0.00018231878354295662,1.7045139823558524e-46,9.288501714095651e-57,4.0017894612624756e-49,1.06672242933919e-27
2410,-9.521093988328403,0.847852150787656,0.03474156963999406,3.0,9.0,1.0,13.548480772949189,5.3105350394170756e-67,7.191716239396585e-103,4.715859826898518e-52,1.760290799413399e-76,1.514459152259352e-17,3.2481469536706128e-49,0.006107202011774573,4.7458677667568564e-05,3.758672513184741e-45,1.720390166920087e-56,8.018218980781533e-50,7.056082484181213e-28
2411,-9.54371314097557,0.8333332165711934,0.03474156963999406,2.0,6.0,1.0,15.32645455379413,7.4676194294817545e-65,4.000935859737293e-104,2.5572610217493935e-53,9.693785942291974e-77,7.564738713902958e-18,4.603171322030093e-49,0.007066425122915684,0.00042140633578857455,1.0789994407257847e-45,3.83818860829071e-57,1.4118052245160477e-48,3.8408336089565493e-29
2412,-9.57627059271681,0.8571425323328477,0.03474156963999406,2.0,7.0,1.0,13.598970170810222,8.023208362560372e-66,4.6920081686421395e-102,7.0802669177776935e-56,6.810033731669283e-78,1.9062861143840487e-17,7.652156324514233e-49,0.003368649562391487,2.127328656725473e-05,1.2460515035032581e-46,1.1481779498114254e-56,1.095024028843936e-49,2.2276306226338187e-25
2413,-9.5824846881535,0.9004035030049137,0.03474156963999406,4.0,16.0,1.0,14.01746525298795,2.989588014733764e-63,6.961885934146635e-98,4.0075789933744607e-57,7.118394555027295e-81,4.824594021892736e-17,1.205301801448866e-49,0.00421264404704528,2.438167019500468e-05,2.7053148758540176e-49,4.9202790126981505e-57,3.968809105431707e-51,1.9003268020951346e-23
2414,-9.769944799555333,0.8983656081450191,0.03474156963999406,3.0,10.0,1.0,13.4328879531975,1.9228483435635312e-73,6.661236402017358e-97,3.905870652517811e-56,2.25711463029089e-84,7.714758327954499e-16,5.332096474772133e-50,0.0005311142475296078,8.672839770824218e-06,1.5892901936251054e-50,1.9270442905549451e-56,7.193320017064297e-46,5.43516994306409e-24
2415,-10.47171919611037,0.9598546237149727,0.03474156963999406,4.0,25.0,1.0,13.948231485995112,9.996351221831108e-92,1.4220311895359723e-97,1.2181428386500864e-57,4.934330284811535e-85,2.0250432088902417e-16,4.5226635753306956e-51,0.0001428167401269402,3.413912280770312e-09,7.637702305919838e-56,5.868446438250023e-58,1.5106818677664285e-38,3.3001612680856535e-28
2416,-11.10812081099175,0.9999999801643082,0.03474156963999406,4.0,31.0,0.0,15.747863318381127,9.982039966020929e-91,2.1838744728979366e-99,9.226350796708919e-56,1.5776248281591624e-81,1.4693877892995532e-15,7.321195540596849e-53,2.2646736270247637e-06,2.914095688735033e-10,1.0078507558210165e-47,3.8740459865652134e-59,8.731710045292495e-60,2.5511166725103684e-42
2417,-8.132916589280285,0.9500411755756192,0.03474156963999406,5.0,34.0,1.0,16.33000771595573,1.1064917213475959e-62,3.6687731519419074e-44,1.2506705589937629e-59,1.385258872082037e-67,1.934013233717619e-24,4.978292613307426e-53,3.831717815413708e-08,1.8128161284652747e-15,3.4036458409850463e-32,9.159156594662478e-57,2.833200903559768e-53,7.67482559306908e-15
2418,-8.20134627722041,0.8999999997427981,0.03474156963999406,3.0,10.0,1.0,13.861469348040652,7.690969731702304e-62,5.484629633229084e-46,1.3902497028492322e-60,1.798711121566581e-67,1.3705886867412754e-24,2.6877323304448746e-52,5.767267748062507e-08,1.4512393320825948e-15,3.215064871269335e-32,1.058974556235655e-57,1.8374281227695727e-54,1.6720205194617262e-14
2419,-8.793737222721575,0.9166664149147953,0.03474156963999406,3.0,12.0,1.0,16.17083711915474,8.232386822010741e-76,1.958381581159684e-49,6.07276720427175e-59,4.2209235658577104e-73,2.0859198509992724e-23,7.11749021017846e-55,1.8180278150459038e-05,3.0002600095933714e-18,6.041333371691963e-28,1.955056591458034e-55,1.4828054193085385e-63,1.0877542627223428e-14
2420,-8.967737842644965,0.799999999825275,0.03474156963999406,2.0,5.0,1.0,15.297199722184613,3.2613313619504004e-79,2.60703159255745e-50,3.522614273798947e-61,3.9174633651500266e-73,1.1368782813607947e-23,1.450288498791e-54,1.4384083858613399e-05,7.484038822772034e-19,2.0528003829105248e-28,8.986596230979627e-55,1.1805534876315664e-63,3.900588810351702e-15
2421,-8.847091021980077,0.92857141305104,0.03474156963999406,3.0,14.0,1.0,12.343862984327039,5.247751450429087e-73,5.516766353746418e-49,2.734698587017779e-62,1.875571770954247e-75,2.1210311073540926e-24,4.1404509622201174e-53,0.0012493570243979142,5.6861933946162265e-21,1.5834917091074757e-28,5.4115609216713665e-55,1.321647424383062e-62,2.9312915015107504e-15
2422,-8.294194630198263,0.9333332408512711,0.03474156963999406,3.0,15.0,1.0,14.50113335891609,3.7183487718228694e-69,3.6629230878318446e-37,9.374509555452567e-70,1.8500678213688594e-65,1.7626543941079712e-22,4.648514900726639e-53,0.0203698305499248,1.3604584874952822e-20,5.960792251286199e-25,1.9525738115809067e-53,1.1342235912188247e-60,4.5512176491494296e-20
2423,-8.34978376647041,0.6766886559623552,0.03474156963999406,2.0,6.0,1.0,15.669613411229172,1.42132062107601e-74,2.0805113371802767e-37,1.070580058575214e-68,2.6347850215010015e-65,5.657187760584e-23,1.577552913510226e-53,0.026504948233665688,2.3548596248213386e-20,6.382699878421133e-24,9.180883437785916e-54,4.857566659963485e-59,9.446136949026868e-20
2424,-11.020486335945861,0.9564662794673349,0.03474156963999406,4.0,23.0,1.0,18.91896675244572,2.0159065141021806e-83,1.4758946990820295e-29,3.154777247266048e-74,2.3461653855994134e-90,8.551253807659722e-20,8.612186144198537e-59,1.0545562124263212e-14,2.1300285793145237e-20,5.050054885645946e-23,3.01541974870319e-59,0.47733084354390043,1.72134668123589e-08
2425,-8.894918973721815,0.9230769230769231,0.03474156963999406,3.0,13.0,1.0,16.79958829155234,6.280969243489254e-84,4.010593282355967e-44,3.898729970920112e-68,4.086952581996828e-105,2.3660382876929785e-20,3.33486042323054e-62,3.974421098393281e-14,1.376891199597505e-12,6.764348265381109e-31,3.4641451432407726e-60,3.5548611999754274e-20,0.003965192064962756
2426,-9.178780631914833,0.9580918900584608,0.03474156963999406,4.0,24.0,1.0,12.410972296457832,9.488591028332362e-84,1.9098974441393433e-48,6.231344395120328e-66,5.1873927264097306e-111,9.458026633304563e-20,7.375084226126277e-62,1.8382992557403219e-13,6.346713722392351e-13,1.9621852600185032e-35,4.544524068422981e-60,5.313570656850478e-21,0.0006041697665761702
2427,-8.955770798334925,0.882540320891198,0.03474156963999406,5.0,32.0,1.0,16.51610926955582,1.1241211127022688e-106,1.7714882918712388e-43,1.1531468774630134e-60,4.1106668919155283e-100,1.3006566977696026e-16,4.1261118367673995e-46,3.3245772249771204e-28,8.27037041820958e-30,1.4958721432552385e-10,1.005260718910413e-62,3.45076609601646e-16,8.10102907885948e-07
2428,-9.682063143070081,0.9645458501777362,0.03474156963999406,5.0,32.0,1.0,12.040694237495785,2.449829147831357e-139,3.639631078137928e-51,1.0869344363681537e-44,2.5583906396777024e-79,8.826180980268393e-22,9.0840292176681e-47,2.7731744658270543e-30,3.1228842188631083e-38,1.2278145627737804e-09,8.777806368811028e-62,5.429561878438921e-16,1.666401494509738e-20
2429,-9.682063143070081,0.0,0.03474156963999406,0.0,1.0,1.0,15.456069508197444,2.449829147831357e-139,3.639631078137928e-51,1.0869344363681537e-44,2.5583906396777024e-79,8.826180980268393e-22,9.0840292176681e-47,2.7731744658270543e-30,3.1228842188631083e-38,1.2278145627737804e-09,8.777806368811028e-62,5.429561878438921e-16,1.666401494509738e-20
2430,-9.826274880515712,0.8628998488490325,0.03474156963999406,4.0,18.0,1.0,15.796296741226762,6.80160820901189e-140,1.4141098559927658e-50,3.495976901153217e-47,9.04793917318996e-79,3.1884605815354313e-22,4.7827236170602004e-49,1.132532183453684e-30,9.065623709195119e-35,5.279749790938284e-14,1.0772009221611974e-60,1.4992911465444703e-08,2.255523260992305e-29
2431,-9.989335092198644,0.79999996581206,0.03474156963999406,2.0,5.0,1.0,16.60254797390705,1.407444008332388e-137,1.0344909350648637e-52,9.91971132899059e-48,8.960904122507051e-82,5.423612967787818e-22,1.0775402549984737e-48,7.4657955746851116e-31,4.5797597357601206e-36,3.7575000548884174e-12,1.2766974996320265e-58,4.700588785895709e-15,1.301834150681629e-29
2432,-9.770790826294387,0.9090909090904572,0.03474156963999406,3.0,11.0,1.0,16.372452385371616,5.5023647717373046e-129,1.680045828268617e-51,1.0604989577841893e-48,3.0540455306692745e-84,8.011902156536757e-23,4.237188840723969e-49,4.247123226410227e-31,1.4654231687242928e-33,1.7083179496441085e-12,7.973649780341599e-59,2.946069466698976e-13,9.268404603160014e-29
2433,-9.630932457615472,0.6666666666663735,0.03474156963999406,1.0,3.0,1.0,13.411927824926453,6.059082464694402e-128,6.1473756618966225e-50,7.142242266399464e-50,1.3087317111726152e-83,8.472107830234089e-23,1.0384660570019354e-48,1.0758618043767693e-30,5.080043935632259e-33,6.130299767740057e-12,1.647495564188965e-58,3.302608931605316e-12,4.995978519170082e-28
2434,-9.037782885729712,0.857142857137453,0.03474156963999406,2.0,7.0,1.0,15.998891020288836,1.4715505178959824e-121,2.3237161027948988e-42,4.127166986675042e-51,1.2730638711934304e-82,5.191841805376403e-23,1.1303246303449997e-46,1.9449870793274962e-32,2.2922944239550061e-32,8.574743878853375e-11,3.876671708993885e-57,6.934794222359958e-05,1.5027954172133324e-26
2435,-9.167398594917586,0.924211079586313,0.03474156963999406,3.0,15.0,1.0,15.67545949044821,4.4375723981689826e-122,1.2943495681389907e-46,1.6325289144519916e-54,4.77382257091911e-79,2.4876284062720803e-23,6.117743454092819e-48,7.760681222652923e-34,1.134500231278771e-33,2.4687721565656106e-13,8.314264699093894e-54,0.028082585010716147,3.634476792587506e-24
2436,-8.966864998812525,0.9583333333333334,0.03474156963999406,4.0,24.0,1.0,12.983330654814033,1.114108896212517e-117,8.177936795667577e-47,1.571270956218685e-62,6.0709273577034715e-87,4.4716716870569855e-26,5.3218903530567694e-49,5.378804463449482e-25,3.7137239461673656e-38,3.266751602975809e-11,6.542454236280694e-49,9.062043154053987e-05,2.456835891346442e-11
2437,-10.394699406438349,0.9287384785132123,0.03474156963999406,5.0,32.0,1.0,15.687053698716493,2.5320569971520016e-135,1.8554813817222724e-74,4.163712660358614e-56,1.0161028232762042e-92,6.4830769826175e-27,3.657755542605696e-43,2.5979534296152648e-24,2.0602169386810465e-27,7.24587208189443e-24,1.9598935791054019e-47,4.006293430637572e-32,1.3144869618529165e-06
2438,-9.941758437525777,0.9867115574814268,0.03474156963999406,5.0,31.0,0.0,12.614291847655942,1.62923725262032e-144,5.123921615636607e-65,5.232878310334451e-59,5.2993357935086674e-89,3.2463965907989335e-30,1.5246638950754594e-41,1.3801978565823462e-20,1.8166819902111584e-26,2.8596879025974904e-35,1.0453775587676229e-49,0.00030618898418439874,3.601860522059839e-05
2439,-10.149319579633584,0.9160661993669321,0.03474156963999406,3.0,12.0,1.0,15.338424098816697,2.2721850429151748e-164,2.635041330354422e-63,1.640936825880164e-51,2.4207188959099744e-82,2.4049203999320236e-32,9.900391909146765e-45,9.086291602601744e-20,3.155642584043129e-23,1.120567558151386e-28,8.302842934139037e-50,4.365605247192683e-07,0.11083295106589855
2440,-10.285671389420713,0.8871303257673242,0.03474156963999406,5.0,41.0,1.0,17.005839634188064,2.074924997365723e-127,4.8191601895496184e-83,3.023854521803958e-42,4.375011200520349e-87,8.182999207462977e-41,5.451381188369454e-34,3.1050910744701474e-22,3.4781527296791806e-10,0.2534973342053195,1.0079274573259774e-69,2.722669029440726e-13,4.383549855220996e-25
2441,-9.885877671486469,0.8600030439178146,0.03474156963999406,4.0,27.0,1.0,14.888717039971436,1.0580852098611212e-94,1.2633178224719211e-86,8.415607205036382e-41,4.729892673927386e-106,1.2325631143760276e-37,3.7547789965736433e-36,1.0034612522899999e-22,1.3510881555539538e-06,4.009763486733749e-21,1.0696086604674336e-71,5.41181350280071e-39,2.864692852842035e-05
2442,-10.155376012312672,0.8392134530067921,0.03474156963999406,3.0,11.0,1.0,14.026957836542994,1.3349634061132543e-96,5.162029555165697e-83,3.985097799086226e-42,3.4377798432141705e-107,1.1574978823282872e-36,2.5635494139443005e-38,6.056134168573561e-21,1.9257181339255513e-06,4.6787482534018603e-23,3.982797413993629e-71,1.024459247204201e-49,0.02875163880780727
2443,-9.1535235381441,0.7876570167062494,0.03474156963999406,3.0,9.0,1.0,12.077800231790999,2.6180098726975735e-97,6.891156231064292e-83,2.6727718692968813e-37,1.3199336266446106e-106,2.9812103752846985e-37,5.239772616079375e-37,1.4280567777951956e-19,0.07812704432376391,2.372197491362533e-17,4.4737972689067136e-70,1.100186528803195e-43,0.0017350518824255806
2444,-9.42385347396521,0.7966853233047764,0.03474156963999406,2.0,6.0,1.0,15.023630032744554,2.0728932865072934e-103,8.10100193017368e-87,2.2398985175819283e-37,9.808551631129337e-105,7.88487189442514e-37,9.080992652074195e-38,9.670302020910552e-21,0.019028181649765136,8.386327371605779e-16,2.0916966816660915e-69,7.662420535638472e-39,0.0073225421865793965
2445,-9.708020497634152,0.3078176781811539,0.03474156963999406,1.0,2.0,1.0,14.628563505774284,4.0015951571636124e-105,7.865663103718339e-88,1.4841060236861564e-35,5.918606274389774e-105,1.1506636182185058e-36,4.2393911613856437e-38,6.07974701521991e-21,0.04612170144008667,2.7774045822361515e-17,5.08574304655089e-70,3.327346004701216e-38,0.01531143664687098
2446,-9.43028744466983,0.7252251195781937,0.03474156963999406,2.0,4.0,1.0,16.144629827461515,9.571059650501882e-99,2.4064277898461215e-79,3.141687435027575e-38,6.30139031775542e-104,1.664229036107176e-37,1.1738738813242526e-37,3.7912734408794953e-19,0.00036884837254591265,2.6267658111618462e-19,5.211182585881492e-69,9.164751820972418e-42,1.3722834393333762e-06
2447,-9.9596251983412,0.8662911950750093,0.03474156963999406,3.0,10.0,1.0,20.819496244393,3.0737476918531e-83,2.6767467787125658e-80,8.482924170050023e-43,4.406146924703137e-111,9.34981095560134e-41,2.5578165150359975e-39,1.221613129603187e-18,3.2504794443776605e-05,6.222608898052412e-17,9.726234255603235e-70,1.1736611978014366e-55,2.9058795002943072e-08
2448,-9.988231828746848,0.8523925653271355,0.03474156963999406,3.0,12.0,1.0,14.770152795066997,1.731778798893892e-79,4.042382443242355e-68,5.416218502154527e-47,6.045691249276616e-113,1.3731986031628951e-40,3.3278136419592493e-40,6.3020024024299406e-24,8.815352320010686e-06,1.008122377857234e-21,7.20533061180406e-71,6.195115320721178e-54,3.237047881453141e-08
2449,-10.205114450587189,0.9376295519259723,0.03474156963999406,4.0,17.0,1.0,14.005372506099702,1.897664990138842e-83,2.2885619087178424e-69,1.8710795246462225e-45,9.79521978351057e-109,4.797441114127839e-43,3.2832089780946e-39,2.410847027147731e-22,0.000144260263909648,3.6479930256950656e-22,9.985540573062195e-73,2.9984182955072344e-54,4.599120775187292e-17
2450,-12.468584452765526,0.8709901626296842,0.03474156963999406,4.0,26.0,1.0,14.30520875723068,6.738067951399197e-105,3.2769444429724246e-81,1.7318984080503795e-45,4.3916516351334703e-107,5.96709185402606e-42,5.118249292325277e-41,2.221584995566989e-18,1.1461420965061723e-05,7.847014373264722e-26,2.1139601147673507e-75,4.877126911537464e-50,0.4247949193523735
2451,-10.28783319856484,0.91665034761561,0.03474156963999406,3.0,15.0,1.0,17.665272184341156,3.083041417442902e-103,1.4106102941644369e-73,1.4204554278133516e-41,7.718747184598902e-117,4.029238745682043e-42,5.815291180446134e-41,1.990213565175723e-15,8.277913398825995e-08,2.669243694492747e-23,9.036647589547462e-73,1.3728651032692545e-53,1.9381173199171548e-08
2452,-10.28783319856484,0.0,0.03474156963999406,0.0,1.0,1.0,17.95046325868939,3.083041417442902e-103,1.4106102941644369e-73,1.4204554278133516e-41,7.718747184598902e-117,4.029238745682043e-42,5.815291180446134e-41,1.990213565175723e-15,8.277913398825995e-08,2.669243694492747e-23,9.036647589547462e-73,1.3728651032692545e-53,1.9381173199171548e-08
2453,-10.267483675978383,0.8836718181763367,0.03474156963999406,3.0,11.0,1.0,15.372628119310122,1.7960238351133262e-122,1.313535874699416e-73,2.837889636233213e-40,3.585210613938081e-129,3.0629082622323435e-40,6.566549302088719e-42,7.891455489331178e-11,1.4817292542028132e-07,1.9839299382255445e-15,4.213903197600273e-70,4.584739031499491e-48,0.004154976228714455
2454,-10.284290381581059,0.8746847094835095,0.03474156963999406,3.0,9.0,1.0,13.677732236655757,8.915966780171235e-128,1.2973491195735784e-69,5.263964733728558e-40,8.142099657529174e-128,2.9442455959291038e-40,2.1318677447231168e-42,3.2064513907878796e-10,2.797228613963154e-08,7.18951565318774e-18,6.062637677192579e-70,2.9325192887548182e-47,0.0004406634981244214
2455,-10.284290381581059,0.0,0.03474156963999406,0.0,1.0,1.0,20.908668402447258,8.915966780171235e-128,1.2973491195735784e-69,5.263964733728558e-40,8.142099657529174e-128,2.9442455959291038e-40,2.1318677447231168e-42,3.2064513907878796e-10,2.797228613963154e-08,7.18951565318774e-18,6.062637677192579e-70,2.9325192887548182e-47,0.0004406634981244214
2456,-10.604219607821506,0.9411565788927873,0.03474156963999406,4.0,17.0,1.0,13.383742902913323,2.361434355803984e-137,3.179732579778893e-57,1.9567352278542815e-44,3.2581053490092977e-112,1.2070080032921405e-44,1.2987007835072682e-42,1.6485823926947694e-09,3.929453420322991e-07,1.0896028082374465e-39,5.808588124178734e-68,1.1549510106994163e-51,4.130830267537471e-05
